"","MDS1","MDS2","group","Country"
"1",-0.602188389957197,-0.301455878921516,"1961","Albania"
"2",-0.333179738881463,-0.112347978636604,"1961","Algeria"
"3",0.524387497062714,0.0967231981199461,"1961","Angola"
"4",-0.471259105406973,0.376596971869084,"1961","Antigua and Barbuda"
"5",-0.296993148792047,-0.0589300576670937,"1961","Argentina"
"6",-0.289405989883368,0.0611147911587194,"1961","Australia"
"7",-0.361600590290077,0.0351414813823885,"1961","Austria"
"8",-0.236716072964106,0.171620306988199,"1961","Bahamas"
"9",0.0768484441022863,-0.412695561785241,"1961","Bangladesh"
"10",-0.0689618337679174,0.248562832781297,"1961","Barbados"
"11",-0.254191700379847,0.0105602419797617,"1961","Belgium-Luxembourg"
"12",-0.218785294857751,0.385314552695983,"1961","Belize"
"13",0.667243349275084,0.00126556166107817,"1961","Benin"
"14",-0.365336329206334,0.190320347140776,"1961","Bermuda"
"15",-0.0523630393175011,0.0335584911792343,"1961","Bolivia (Plurinational State of)"
"16",0.330820505765538,-0.552338744428682,"1961","Botswana"
"17",0.0492432135130866,0.0721840243009016,"1961","Brazil"
"18",0.152469079262633,0.186263292393413,"1961","Brunei Darussalam"
"19",-0.497971476943747,-0.14637863424048,"1961","Bulgaria"
"20",0.755420113831088,-0.444267806333182,"1961","Burkina Faso"
"21",0.962049357428333,0.202014287285808,"1961","Burundi"
"22",0.247686084598329,0.353642274854003,"1961","Cambodia"
"23",0.532919462003263,-0.0495146374666481,"1961","Cameroon"
"24",-0.269816820948925,0.0278716870797097,"1961","Canada"
"25",0.393148619611268,0.395293606874479,"1961","Cape Verde"
"26",0.775596381570526,-0.0341590211564377,"1961","Central African Republic"
"27",0.684934597751402,-0.517863946919991,"1961","Chad"
"28",-0.390457586504454,-0.0800980432929701,"1961","Chile"
"29",0.0924045744376793,-0.360411937876294,"1961","China"
"30",0.0251044759936506,0.196450950545919,"1961","Colombia"
"31",0.705618235305961,0.606405175028466,"1961","Comoros"
"32",0.39462253362188,0.208363928924365,"1961","Congo"
"33",0.0643281306305353,0.238243792047355,"1961","Costa Rica"
"34",0.646312517781886,0.139678281735747,"1961","Côte d'Ivoire"
"35",-0.0617444365678018,0.122391711509459,"1961","Cuba"
"36",-0.262207090859374,-0.119038762643494,"1961","Cyprus"
"37",-0.352710164833746,-0.0412106947522118,"1961","Czechoslovakia"
"38",-0.233955427139111,-0.613925830616122,"1961","Democratic People's Republic of Korea"
"39",-0.38271720177141,0.0922590006792086,"1961","Denmark"
"40",-0.326540263042945,-0.781851515579081,"1961","Djibouti"
"41",-0.191284225549499,0.393817351688523,"1961","Dominica"
"42",0.127485079361475,0.215751037184751,"1961","Dominican Republic"
"43",0.0687704201213343,0.101013363084794,"1961","Ecuador"
"44",-0.0188441174565402,-0.372285031700745,"1961","Egypt"
"45",0.055615846249075,0.25888104382841,"1961","El Salvador"
"46",0.280685379772832,-0.551674900287465,"1961","Ethiopia PDR"
"47",0.00357764330910067,0.401842349456009,"1961","Fiji"
"48",-0.508372700456218,0.0939164348275847,"1961","Finland"
"49",-0.306657963772291,-0.0192311920178644,"1961","France"
"50",-0.123902550395583,0.217234619460909,"1961","French Polynesia"
"51",0.426710602436633,0.31246064248519,"1961","Gabon"
"52",0.709480239839975,-0.358147909351923,"1961","Gambia"
"53",-0.33422902723163,0.0460443515044669,"1961","Germany"
"54",0.53394613311948,0.0726002305850723,"1961","Ghana"
"55",-0.337438554101978,-0.180021029332055,"1961","Greece"
"56",-0.127651740834028,0.262680782845887,"1961","Grenada"
"57",0.108283750785006,0.26564248727721,"1961","Guatemala"
"58",0.836551368784528,0.130425496330435,"1961","Guinea"
"59",0.725111609663109,0.145320998460752,"1961","Guinea-Bissau"
"60",-0.164485474157851,0.234084079305303,"1961","Guyana"
"61",0.294809995825955,0.280734185974303,"1961","Haiti"
"62",0.189402097066715,0.286583209229237,"1961","Honduras"
"63",-0.456666024279414,-0.0610352052497044,"1961","Hungary"
"64",-0.51965745660486,0.142779727491697,"1961","Iceland"
"65",0.174200812124434,-0.162706020710393,"1961","India"
"66",0.410907040820985,0.344331658611041,"1961","Indonesia"
"67",-0.269427142845727,-0.289324193443548,"1961","Iran (Islamic Republic of)"
"68",-0.447396972492449,0.0430061150247667,"1961","Ireland"
"69",-0.218216043033162,-0.0669993915766389,"1961","Israel"
"70",-0.302352091968315,-0.0978797568706124,"1961","Italy"
"71",-0.12138769427899,0.220498800720742,"1961","Jamaica"
"72",-0.108954516337511,-0.0489184586653621,"1961","Japan"
"73",-0.25578620922387,-0.246226422837056,"1961","Jordan"
"74",0.324958078642484,-0.105589888940246,"1961","Kenya"
"75",-0.0766183289368183,0.8914731549355,"1961","Kiribati"
"76",-0.247727111348492,-0.271637801891436,"1961","Kuwait"
"77",0.277575233507471,0.465414983108086,"1961","Lao People's Democratic Republic"
"78",-0.267921062067704,-0.169646080725643,"1961","Lebanon"
"79",0.104686540571537,-0.860997189819879,"1961","Lesotho"
"80",0.377807396530268,0.312673778805856,"1961","Liberia"
"81",-0.413375434205467,-0.260520574819954,"1961","Libya"
"82",0.184402225115322,0.150399522074029,"1961","Madagascar"
"83",0.740866084429455,-0.285786721703058,"1961","Malawi"
"84",0.0620969514610207,0.14412913906947,"1961","Malaysia"
"85",0.374593070162128,0.936904293435984,"1961","Maldives"
"86",0.5713952497641,-0.409559441434985,"1961","Mali"
"87",-0.212333886013272,-0.0207613799044261,"1961","Malta"
"88",0.47026118395349,-0.728664593504548,"1961","Mauritania"
