"","MDS1","MDS2","group","Country","ElementName"
"74",0.419488568435738,0.310220561185915,"1961","Kenya","Protein"
"75",-0.0819791899404381,-0.898486835861815,"1961","Kiribati","Protein"
"76",-0.262245069474939,-0.12037187443817,"1961","Kuwait","Protein"
"77",0.195073853955497,-0.287193842919928,"1961","Lao People's Democratic Republic","Protein"
"78",-0.276684630866538,0.0979252047001688,"1961","Lebanon","Protein"
"79",0.0900460951544254,0.851100998145789,"1961","Lesotho","Protein"
"80",0.458832799304909,-0.297813843292179,"1961","Liberia","Protein"
"81",-0.406854327697686,0.142205852938487,"1961","Libya","Protein"
"82",0.211454917948284,-0.137290668156405,"1961","Madagascar","Protein"
"83",0.600796367195439,0.460170597555649,"1961","Malawi","Protein"
"84",0.0687554683963327,-0.220645283483047,"1961","Malaysia","Protein"
"85",0.235980933361343,-0.856802243475297,"1961","Maldives","Protein"
"86",0.592727946441835,0.0585254010536617,"1961","Mali","Protein"
"87",-0.270019541331876,-0.0496275318673449,"1961","Malta","Protein"
"88",0.414518573038071,-0.0108053922654865,"1961","Mauritania","Protein"
"89",-0.0825491581904694,-0.232618918179369,"1961","Mauritius","Protein"
"90",0.0166145878787705,0.213562459850773,"1961","Mexico","Protein"
"91",-0.525300830113522,-0.174786285779955,"1961","Mongolia","Protein"
"92",-0.228267705863883,0.160821964718414,"1961","Morocco","Protein"
"93",0.510147181772379,0.150253228749093,"1961","Mozambique","Protein"
"94",0.400551741527205,-0.260443561770008,"1961","Myanmar","Protein"
"95",0.458237039087188,-0.226219798953752,"1961","Namibia","Protein"
"96",0.292754997397625,-0.401701374238505,"1961","Nepal","Protein"
"97",-0.33048567023693,0.109553096452963,"1961","Netherlands","Protein"
"98",-0.0172392646712759,-0.490756429507885,"1961","New Caledonia","Protein"
"99",-0.503823283040105,-0.0193261077619232,"1961","New Zealand","Protein"
"100",0.109261149381801,0.164434743969625,"1961","Nicaragua","Protein"
"101",0.574186950823399,0.146829851968468,"1961","Niger","Protein"
"102",0.735797456470279,0.118661484113288,"1961","Nigeria","Protein"
"103",-0.427457807755188,-5.02652021436759e-05,"1961","Norway","Protein"
"104",0.0758020290502648,0.0943121749075766,"1961","Pakistan","Protein"
"105",-0.0387727534331378,-0.0991583504834091,"1961","Panama","Protein"
"106",0.0292303773488533,0.173163767479344,"1961","Paraguay","Protein"
"107",-0.168177510670151,0.142629903531201,"1961","Peru","Protein"
"108",0.139280893029797,-0.244245981798981,"1961","Philippines","Protein"
"109",-0.605271326835577,0.22924625619441,"1961","Poland","Protein"
"110",-0.229055412836567,0.313105305360586,"1961","Portugal","Protein"
"111",0.0567359796967873,0.736068221052161,"1961","Republic of Korea","Protein"
"112",-0.384341675157167,0.406127619397588,"1961","Romania","Protein"
"113",0.969647093426288,0.598815876963367,"1961","Rwanda","Protein"
"114",-0.0732671966068237,-0.45476234481604,"1961","Saint Kitts and Nevis","Protein"
"115",-0.116393003229756,-0.502469914907532,"1961","Saint Lucia","Protein"
"116",-0.00985567132846879,-0.367096394136244,"1961","Saint Vincent and the Grenadines","Protein"
"117",-0.0453674184766874,-0.798943335642567,"1961","Samoa","Protein"
"118",0.240008615853856,-0.518929031970915,"1961","Sao Tome and Principe","Protein"
"119",-0.00306959378345216,0.158092753706691,"1961","Saudi Arabia","Protein"
"120",0.312988988752258,0.0369714633914163,"1961","Senegal","Protein"
"121",0.0662787900891103,-0.37764065087825,"1961","Seychelles","Protein"
"122",0.52575856146002,-0.0325141135023064,"1961","Sierra Leone","Protein"
"123",0.345104889777636,-0.695367205436617,"1961","Solomon Islands","Protein"
"124",-0.109132018627372,0.1924458289061,"1961","South Africa","Protein"
"125",-0.268533266913457,0.209709488626278,"1961","Spain","Protein"
"126",0.102978652162226,-0.359443210110715,"1961","Sri Lanka","Protein"
"127",0.340736404780889,0.247170830849931,"1961","Sudan (former)","Protein"
"128",-0.0637848703118721,-0.2906832978472,"1961","Suriname","Protein"
"129",0.528749421099732,0.536863391761879,"1961","Swaziland","Protein"
"130",-0.417404310313985,0.00170787385677937,"1961","Sweden","Protein"
"131",-0.290018372271046,0.0346502909725266,"1961","Switzerland","Protein"
"132",-0.266412085408139,0.178781348020202,"1961","Syrian Arab Republic","Protein"
"133",0.25241785859088,-0.573650415589624,"1961","Thailand","Protein"
"134",0.553129027927785,-0.430307501532774,"1961","Timor-Leste","Protein"
"135",0.710730120934463,0.059413151427502,"1961","Togo","Protein"
"136",-0.0984956298594438,-0.262912586136748,"1961","Trinidad and Tobago","Protein"
"137",-0.320041705084748,-0.00445556122005604,"1961","Tunisia","Protein"
"138",-0.276109582775448,0.265269767395412,"1961","Turkey","Protein"
"139",0.670385362339861,0.347857318539144,"1961","Uganda","Protein"
"140",-0.578338677918258,-0.751931484355715,"1961","United Arab Emirates","Protein"
"141",-0.268164160607568,0.125351376154781,"1961","United Kingdom","Protein"
"142",0.557326292697985,0.207799218002984,"1961","United Republic of Tanzania","Protein"
"143",-0.232115846324828,0.0953551674350078,"1961","United States of America","Protein"
"144",-0.434697896523895,0.048089567332281,"1961","Uruguay","Protein"
"145",-0.523211620020664,0.375299725916071,"1961","USSR","Protein"
"146",-0.10970462094844,-0.704813936462698,"1961","Vanuatu","Protein"
"147",-0.0454302177871873,0.0514939854495943,"1961","Venezuela (Bolivarian Republic of)","Protein"
"148",0.317053525418055,-0.342078616018081,"1961","Viet Nam","Protein"
"149",0.139472306286529,0.240945760201326,"1961","Yemen","Protein"
"150",-0.350269009947556,0.244904077283281,"1961","Yugoslav SFR","Protein"
"151",0.484646662712284,0.391562831956563,"1961","Zambia","Protein"
"152",0.300891740138794,0.545281872444243,"1961","Zimbabwe","Protein"
"153",-0.447385180184321,0.394551146287442,"1985","Albania","Protein"
"154",-0.386629474224504,0.103019390636193,"1985","Algeria","Protein"
"155",0.314032867115106,0.20324697791139,"1985","Angola","Protein"
"156",-0.301640665630822,-0.249225868396633,"1985","Antigua and Barbuda","Protein"
"157",-0.357361003982674,0.103660872815379,"1985","Argentina","Protein"
"158",-0.27801720857206,0.128893479387338,"1985","Australia","Protein"
"159",-0.359374406240007,0.0499141830263699,"1985","Austria","Protein"
"160",-0.243014174825517,-0.19206638680166,"1985","Bahamas","Protein"
"161",0.142693720324673,-0.22960261747974,"1985","Bangladesh","Protein"
"162",-0.160527577682708,-0.142891193759176,"1985","Barbados","Protein"
"163",-0.296232298111533,0.0747736431742176,"1985","Belgium-Luxembourg","Protein"
"164",-0.241608460850371,-0.279607755659697,"1985","Belize","Protein"
"165",0.53435994899443,0.165058649394824,"1985","Benin","Protein"
"166",-0.447085142297498,-0.222709311484863,"1985","Bermuda","Protein"
"167",-0.0715836500912135,0.0261784405907081,"1985","Bolivia (Plurinational State of)","Protein"
"168",0.143737493819869,0.219214423370002,"1985","Botswana","Protein"
"169",-0.11553508599132,0.075039155277741,"1985","Brazil","Protein"
"170",-0.0360663450783364,-0.0667885585342616,"1985","Brunei Darussalam","Protein"
"171",-0.40933764524652,0.115245330753614,"1985","Bulgaria","Protein"
"172",0.589646292032334,0.196498556631176,"1985","Burkina Faso","Protein"
"173",0.721300897836513,0.319418962533691,"1985","Burundi","Protein"
"174",0.371125332577682,-0.427244489597516,"1985","Cambodia","Protein"
"175",0.439424453533751,0.115170657503778,"1985","Cameroon","Protein"
"176",-0.275239341081743,0.0937136441971219,"1985","Canada","Protein"
"177",0.0439883575977044,-0.254228159030119,"1985","Cape Verde","Protein"
"178",0.737699728460959,0.0907847177685824,"1985","Central African Republic","Protein"
"179",0.672781414138212,0.24021086703848,"1985","Chad","Protein"
"180",-0.372601987570033,0.140432983272885,"1985","Chile","Protein"
"181",0.0236639296381352,0.20504133041705,"1985","China","Protein"
"182",-0.00544223470537432,0.0718399208378078,"1985","Colombia","Protein"
"183",0.41765982079248,-0.561035131881377,"1985","Comoros","Protein"
"184",0.332195475451108,-0.0267045259937978,"1985","Congo","Protein"
"185",-0.0183905059488353,-0.0214481479638346,"1985","Costa Rica","Protein"
"186",0.522093174060971,-0.0159275770823784,"1985","Côte d'Ivoire","Protein"
"187",-0.180080864437815,-0.192273700056777,"1985","Cuba","Protein"
"188",-0.26390140376917,0.0996442236083428,"1985","Cyprus","Protein"
"189",-0.412960280482368,0.0868498432894912,"1985","Czechoslovakia","Protein"
"190",-0.17281362735117,0.386384771468326,"1985","Democratic People's Republic of Korea","Protein"
"191",-0.354721100519749,0.0652639387691277,"1985","Denmark","Protein"
"192",-0.0629852699250164,-0.197575116217173,"1985","Djibouti","Protein"
"193",-0.176152529663004,-0.329413990809447,"1985","Dominica","Protein"
"194",-0.0250981839037413,-0.0136726066262537,"1985","Dominican Republic","Protein"
"195",-0.097327956490251,0.0141158704677759,"1985","Ecuador","Protein"
"196",-0.0908561002111145,0.197538911602682,"1985","Egypt","Protein"
"197",-0.0150454537275136,0.140575012515535,"1985","El Salvador","Protein"
"198",0.278681639161525,0.422791155829416,"1985","Ethiopia PDR","Protein"
"199",-0.116152058485078,-0.347469685127601,"1985","Fiji","Protein"
"200",-0.462291934818558,0.0688323600190894,"1985","Finland","Protein"
"201",-0.2387080732503,0.101137069050503,"1985","France","Protein"
"202",-0.209261194734221,-0.10654125315913,"1985","French Polynesia","Protein"
"203",0.0137813520486078,-0.259571221529832,"1985","Gabon","Protein"
"204",0.618069812342519,-0.135211476972729,"1985","Gambia","Protein"
"205",-0.344738517122643,0.0694512526354201,"1985","Germany","Protein"
"206",0.695037774945221,-0.028161198895187,"1985","Ghana","Protein"
"207",-0.355406538206147,0.156873995242756,"1985","Greece","Protein"
"208",-0.13652034321814,-0.340083435121506,"1985","Grenada","Protein"
"209",-0.0541542795800762,0.233317805490407,"1985","Guatemala","Protein"
"210",0.695566021814707,-0.209459880285496,"1985","Guinea","Protein"
"211",0.587381669501973,-0.174057007231099,"1985","Guinea-Bissau","Protein"
"212",-0.0874350229444263,-0.397732612321897,"1985","Guyana","Protein"
"213",0.276638600370313,-0.0159763357149598,"1985","Haiti","Protein"
"214",0.0810986103339948,0.11052564094654,"1985","Honduras","Protein"
"215",-0.418236530076376,0.050715819249923,"1985","Hungary","Protein"
"216",-0.483625238004162,-0.0433641415211858,"1985","Iceland","Protein"
"217",0.119016941887259,0.0225669335342859,"1985","India","Protein"
"218",0.356747790419781,-0.251976066470251,"1985","Indonesia","Protein"
"219",-0.311434972562391,0.107481742611066,"1985","Iran (Islamic Republic of)","Protein"
"220",-0.371929007926587,0.0774180638280267,"1985","Ireland","Protein"
"221",-0.19876180164879,0.126835183749225,"1985","Israel","Protein"
"222",-0.313236666785676,0.089323223386227,"1985","Italy","Protein"
"223",-0.0206227060021694,-0.167132113256285,"1985","Jamaica","Protein"
"224",-0.137244223268839,0.0434767668995774,"1985","Japan","Protein"
"225",-0.177755057168358,0.049917009977488,"1985","Jordan","Protein"
"226",0.243365372646882,0.163185339216338,"1985","Kenya","Protein"
"227",-0.0184876486652388,-0.752184968717864,"1985","Kiribati","Protein"
"228",-0.24196711249402,-0.0922261402441227,"1985","Kuwait","Protein"
"229",0.229065238377644,-0.257988623007493,"1985","Lao People's Democratic Republic","Protein"
"230",-0.237462584921526,0.0807371091114833,"1985","Lebanon","Protein"
"231",-0.0391988132904672,0.587794118829885,"1985","Lesotho","Protein"
"232",0.331691151187993,-0.273111702814394,"1985","Liberia","Protein"
"233",-0.302330898137794,0.0337771078446114,"1985","Libya","Protein"
"234",0.217118925038158,-0.0667433904829801,"1985","Madagascar","Protein"
"235",0.378727044045804,0.37093863327607,"1985","Malawi","Protein"
"236",0.0810815191570916,-0.124715029120568,"1985","Malaysia","Protein"
"237",0.190458910745749,-0.725874424087968,"1985","Maldives","Protein"
"238",0.469835391035211,0.125792458387954,"1985","Mali","Protein"
"239",-0.281712558877687,0.01897949409965,"1985","Malta","Protein"
"240",0.128437936800972,-0.0462355384032481,"1985","Mauritania","Protein"
"241",-0.10538552810805,-0.156232390969437,"1985","Mauritius","Protein"
"242",-0.0763235113065022,0.118856737930257,"1985","Mexico","Protein"
"243",-0.48868826759415,-0.364491652699319,"1985","Mongolia","Protein"
"244",-0.309569551347525,0.159175200642919,"1985","Morocco","Protein"
"245",0.539790582707841,0.0193366839097203,"1985","Mozambique","Protein"
"246",0.352686543529091,-0.0371785787007021,"1985","Myanmar","Protein"
"247",0.445905432745702,-0.18425070933635,"1985","Namibia","Protein"
"248",0.252541225426723,-0.354180306562452,"1985","Nepal","Protein"
"249",-0.314023304387698,0.126310148255841,"1985","Netherlands","Protein"
"250",-0.257796884910536,-0.364740469694478,"1985","New Caledonia","Protein"
"251",-0.321043575811615,0.0412743011272644,"1985","New Zealand","Protein"
"252",0.0361962379518933,0.225828730223021,"1985","Nicaragua","Protein"
"253",0.491489038233048,0.0836469315108411,"1985","Niger","Protein"
"254",0.547180435570415,0.0721239834483404,"1985","Nigeria","Protein"
"255",-0.407165561375585,0.0200603479593892,"1985","Norway","Protein"
"256",-0.0266304311379099,0.0961715272167351,"1985","Pakistan","Protein"
"257",-0.112746345872808,-0.0625570603882656,"1985","Panama","Protein"
"258",0.00382956364214295,0.168728687570558,"1985","Paraguay","Protein"
"259",-0.0784717162487277,0.036533727686734,"1985","Peru","Protein"
"260",0.109060826340106,-0.221623606162556,"1985","Philippines","Protein"
"261",-0.548315380707663,0.168862690071392,"1985","Poland","Protein"
"262",-0.313157557788169,0.175176272042011,"1985","Portugal","Protein"
"263",-0.0733684330533005,0.291395042703213,"1985","Republic of Korea","Protein"
"264",-0.394226935218703,0.228385195432975,"1985","Romania","Protein"
"265",0.704784306433247,0.434448330480007,"1985","Rwanda","Protein"
"266",-0.0620316831732045,-0.217142068064842,"1985","Saint Kitts and Nevis","Protein"
"267",-0.141371350085776,-0.272420494129488,"1985","Saint Lucia","Protein"
"268",-0.0741508839284886,-0.357759398051872,"1985","Saint Vincent and the Grenadines","Protein"
"269",-0.0146426710089226,-0.76636230396722,"1985","Samoa","Protein"
"270",0.369982546173348,-0.618931692790478,"1985","Sao Tome and Principe","Protein"
"271",-0.155290151629831,-0.0465249500753354,"1985","Saudi Arabia","Protein"
"272",0.288037275404052,0.113060908053944,"1985","Senegal","Protein"
"273",-0.145527749316475,-0.183281308318437,"1985","Seychelles","Protein"
"274",0.472584746592271,-0.056775346840665,"1985","Sierra Leone","Protein"
"275",0.222933642649369,-0.644133246980916,"1985","Solomon Islands","Protein"
"276",-0.157863539863185,0.186438464859608,"1985","South Africa","Protein"
"277",-0.32348189917169,0.151713013039407,"1985","Spain","Protein"
"278",0.123273013579433,-0.374795829831511,"1985","Sri Lanka","Protein"
"279",0.287525313953918,0.238637206518559,"1985","Sudan (former)","Protein"
"280",-0.182371223948365,-0.283991753368597,"1985","Suriname","Protein"
"281",0.173598397824238,0.234860677538945,"1985","Swaziland","Protein"
"282",-0.320860961906938,0.107542284552744,"1985","Sweden","Protein"
"283",-0.325864069068183,0.0563295496062372,"1985","Switzerland","Protein"
"284",-0.237468235318858,0.119016218096237,"1985","Syrian Arab Republic","Protein"
"285",0.105776891634174,-0.261598849104393,"1985","Thailand","Protein"
"286",0.343301759493534,-0.375345083995837,"1985","Timor-Leste","Protein"
"287",0.527863108853661,0.174575522156385,"1985","Togo","Protein"
"288",-0.106738265041622,-0.125469492095426,"1985","Trinidad and Tobago","Protein"
"289",-0.343801347655823,0.0633916957680389,"1985","Tunisia","Protein"
"290",-0.258138465903028,0.228981298414899,"1985","Turkey","Protein"
"291",0.698586291017718,0.400499137960944,"1985","Uganda","Protein"
"292",-0.248433416685113,-0.0569273060738168,"1985","United Arab Emirates","Protein"
"293",-0.294534175610493,0.102187084490521,"1985","United Kingdom","Protein"
"294",0.443681219791134,0.274709842733368,"1985","United Republic of Tanzania","Protein"
"295",-0.251653402896659,0.130471707916131,"1985","United States of America","Protein"
"296",-0.368359541339917,0.154713886858807,"1985","Uruguay","Protein"
"297",-0.438457433397007,0.256048130684407,"1985","USSR","Protein"
"298",0.0435674589804342,-0.659735527550094,"1985","Vanuatu","Protein"
"299",-0.0884444941381736,0.135069074735549,"1985","Venezuela (Bolivarian Republic of)","Protein"
"300",0.269477398152432,-0.335392245117492,"1985","Viet Nam","Protein"
"301",0.00218489152071059,0.0401340072298997,"1985","Yemen","Protein"
"302",-0.368839350983816,0.184225697106103,"1985","Yugoslav SFR","Protein"
"303",0.264507103325817,0.495993060578073,"1985","Zambia","Protein"
"304",0.213311513467261,0.510585250113591,"1985","Zimbabwe","Protein"
"305",-0.383573266643742,0.0605300392510378,"2009","Albania","Protein"
"306",-0.262541035719312,0.095778554174668,"2009","Algeria","Protein"
"307",0.220365695662724,0.212340915465869,"2009","Angola","Protein"
"308",-0.233205352641009,-0.0655302792572272,"2009","Antigua and Barbuda","Protein"
"309",-0.296297042233548,0.0645518748537072,"2009","Argentina","Protein"
"310",-0.202150511009596,0.0921334418846273,"2009","Australia","Protein"
"311",-0.300601211342376,0.0860647244335076,"2009","Austria","Protein"
"312",-0.304427391993701,-0.0757294120059909,"2009","Bahamas","Protein"
"313",0.0939847685050116,-0.177398366848727,"2009","Bangladesh","Protein"
"314",-0.168532168836436,0.0135155021924154,"2009","Barbados","Protein"
"315",-0.277129491235414,0.0543749547811427,"2009","Belgium-Luxembourg","Protein"
"316",-0.182956796117872,-0.00169588134338119,"2009","Belize","Protein"
"317",0.451889182385763,0.178790134701141,"2009","Benin","Protein"
"318",-0.329981177019389,-0.278983350620797,"2009","Bermuda","Protein"
"319",-0.122149583786896,0.0390952249589235,"2009","Bolivia (Plurinational State of)","Protein"
"320",-0.0397702702087946,0.285221771137593,"2009","Botswana","Protein"
"321",-0.123218567507872,0.0716574183916004,"2009","Brazil","Protein"
"322",-0.107922506026051,-0.106588734045885,"2009","Brunei Darussalam","Protein"
"323",-0.292497601836,0.0439771419424024,"2009","Bulgaria","Protein"
"324",0.626255660891379,0.214746418571461,"2009","Burkina Faso","Protein"
"325",0.643115076424863,0.23478852505585,"2009","Burundi","Protein"
"326",0.260129051011395,-0.187873922037254,"2009","Cambodia","Protein"
"327",0.349840586300604,0.0929990303059248,"2009","Cameroon","Protein"
"328",-0.207596307441691,0.0919128093061507,"2009","Canada","Protein"
"329",-0.0724513427168181,-0.0162783562654755,"2009","Cape Verde","Protein"
"330",0.70336806484351,0.0546309666245837,"2009","Central African Republic","Protein"
"331",0.692198856598131,0.266378554317058,"2009","Chad","Protein"
"332",-0.261009711449088,0.0766218796233083,"2009","Chile","Protein"
"333",-0.0778909241223555,0.144907584744058,"2009","China","Protein"
"334",-0.0488969658837794,0.031759971432578,"2009","Colombia","Protein"
"335",0.410971334557615,-0.379079228375176,"2009","Comoros","Protein"
"336",0.289311571932033,-0.0414930015954017,"2009","Congo","Protein"
"337",-0.151939911296921,-0.0138127015630674,"2009","Costa Rica","Protein"
"338",0.440736699689889,0.014068135491361,"2009","Côte d'Ivoire","Protein"
"339",0.0398419095009133,-0.0589351135660631,"2009","Cuba","Protein"
"340",-0.308248390720445,0.0282544820520368,"2009","Cyprus","Protein"
"341",-0.350116374805449,0.0552757126098071,"2009","Czechoslovakia","Protein"
"342",-0.0588046881164331,0.468031262778542,"2009","Democratic People's Republic of Korea","Protein"
"343",-0.335322757675899,0.0646637059925219,"2009","Denmark","Protein"
"344",-0.0793010637556204,-0.0366624048495843,"2009","Djibouti","Protein"
"345",-0.244009703159532,-0.162291738102468,"2009","Dominica","Protein"
"346",-0.0519817434208372,-0.0524071280084261,"2009","Dominican Republic","Protein"
"347",-0.100403980846985,-0.0486326110108359,"2009","Ecuador","Protein"
"348",-0.11831860932799,0.135550479312055,"2009","Egypt","Protein"
"349",-0.0725250472763791,0.0575779809412529,"2009","El Salvador","Protein"
"350",0.316398018902679,0.388459496752549,"2009","Ethiopia PDR","Protein"
"351",-0.132478388171716,-0.145136667572958,"2009","Fiji","Protein"
"352",-0.382804342010145,0.0550464504629243,"2009","Finland","Protein"
"353",-0.27087554769418,0.0694523638025305,"2009","France","Protein"
"354",-0.207281801792187,-0.0821813754237833,"2009","French Polynesia","Protein"
"355",0.0881322978565739,-0.105959221418897,"2009","Gabon","Protein"
"356",0.48761620017744,0.0456489306289198,"2009","Gambia","Protein"
"357",-0.335031671481848,0.0604373792784555,"2009","Germany","Protein"
"358",0.512512677837304,-0.0404638678799346,"2009","Ghana","Protein"
"359",-0.320565317248016,0.0766283097894991,"2009","Greece","Protein"
"360",-0.233682985787429,-0.167070426102059,"2009","Grenada","Protein"
"361",-0.0394925548359633,0.103385751205171,"2009","Guatemala","Protein"
"362",0.473876827482019,-0.20418773763966,"2009","Guinea","Protein"
"363",0.324767976932957,-0.0562513483178383,"2009","Guinea-Bissau","Protein"
"364",-0.111677388569959,-0.164076503854015,"2009","Guyana","Protein"
"365",0.187979842826795,-0.0131868261929455,"2009","Haiti","Protein"
"366",-0.0335560462015786,0.032893315547672,"2009","Honduras","Protein"
"367",-0.367058936575044,0.0642810813137025,"2009","Hungary","Protein"
"368",-0.366360616827847,-0.005108221107417,"2009","Iceland","Protein"
"369",0.0398400938328983,0.0587099747486611,"2009","India","Protein"
"370",0.143221783668113,-0.146200653528479,"2009","Indonesia","Protein"
"371",-0.346130743394105,0.107633127430125,"2009","Iran (Islamic Republic of)","Protein"
"372",-0.348413178986065,0.0763620772575724,"2009","Ireland","Protein"
"373",-0.178695405055807,0.113995867982793,"2009","Israel","Protein"
"374",-0.288343841270675,0.0878771978653347,"2009","Italy","Protein"
"375",-0.152671332650182,-0.109133657100077,"2009","Jamaica","Protein"
"376",-0.180039863338812,0.00634050095816737,"2009","Japan","Protein"
"377",-0.199448382156513,0.026303360124255,"2009","Jordan","Protein"
"378",0.207466814288009,0.12522800431628,"2009","Kenya","Protein"
"379",-0.160754313708171,-0.401408465501078,"2009","Kiribati","Protein"
"380",-0.172436683139492,-0.0161730724347319,"2009","Kuwait","Protein"
"381",0.163035572738794,-0.211692312768366,"2009","Lao People's Democratic Republic","Protein"
"382",-0.237390450315133,0.0484366081087405,"2009","Lebanon","Protein"
"383",-0.0959330699875598,0.549964109036028,"2009","Lesotho","Protein"
"384",0.240942067284956,-0.271731135875725,"2009","Liberia","Protein"
"385",-0.248047841924833,0.122358275836506,"2009","Libya","Protein"
"386",0.181757677768413,-0.0575567129550286,"2009","Madagascar","Protein"
"387",0.356889447535642,0.269745753573194,"2009","Malawi","Protein"
"388",0.000890050314353336,-0.105126419157683,"2009","Malaysia","Protein"
"389",-0.175609891960796,-0.118946722814693,"2009","Maldives","Protein"
"390",0.397217897249869,0.105140354350842,"2009","Mali","Protein"
"391",-0.272789455540719,0.0179750891048722,"2009","Malta","Protein"
