"MDS1"	"MDS2"	"group"	"Country"
"1"	-0.505087694666307	-0.437717284887438	"1961"	"Albania"
"2"	-0.390353644119865	-0.241347577726788	"1961"	"Algeria"
"3"	0.625254306624927	0.0404641380797082	"1961"	"Angola"
"4"	-0.554956492903013	0.413150504292686	"1961"	"Antigua and Barbuda"
"5"	-0.327907206108904	-0.137692613721252	"1961"	"Argentina"
"6"	-0.319950804714398	-0.0228898244792828	"1961"	"Australia"
"7"	-0.38540043582231	-0.034904208682643	"1961"	"Austria"
"8"	-0.319544601008908	0.162055901352897	"1961"	"Bahamas"
"9"	0.190353760445271	0.423406821492385	"1961"	"Bangladesh"
"10"	-0.10486518286311	0.315434400339173	"1961"	"Barbados"
"11"	-0.238069914834146	-0.0627301053991978	"1961"	"Belgium-Luxembourg"
"12"	-0.220474389224289	0.469891863723421	"1961"	"Belize"
"13"	0.6845227044317	0.0232574655634931	"1961"	"Benin"
"14"	-0.408829507486281	0.137387375054281	"1961"	"Bermuda"
"15"	-0.0766143423639271	-0.0385752120554494	"1961"	"Bolivia (Plurinational State of)"
"16"	0.406901308672871	-0.593829425150844	"1961"	"Botswana"
"17"	0.065055151592592	0.010476835942339	"1961"	"Brazil"
"18"	0.118212671644558	0.274444609351002	"1961"	"Brunei Darussalam"
"19"	-0.508696966914309	-0.255273828575809	"1961"	"Bulgaria"
"20"	0.851645759010087	-0.341202635930138	"1961"	"Burkina Faso"
"21"	0.971957361867352	0.232589702062679	"1961"	"Burundi"
"22"	0.301766369691019	0.47327863964202	"1961"	"Cambodia"
"23"	0.59433190124717	-0.0595684012711202	"1961"	"Cameroon"
"24"	-0.295167686179262	-0.0435098468636693	"1961"	"Canada"
"25"	0.20336005443226	0.467971313857089	"1961"	"Cape Verde"
"26"	0.900475368751543	-0.0308566829336163	"1961"	"Central African Republic"
"27"	0.818596629967414	-0.41400857745856	"1961"	"Chad"
"28"	-0.410381149310029	-0.153211532429207	"1961"	"Chile"
"29"	0.145761156684572	-0.342851381215117	"1961"	"China"
"30"	0.0744975753088235	0.084433263235885	"1961"	"Colombia"
"31"	0.659445272213391	0.724907404612694	"1961"	"Comoros"
"32"	0.54731328030792	0.281644914971482	"1961"	"Congo"
"33"	0.0906559339053738	0.175238389113034	"1961"	"Costa Rica"
"34"	0.658369016369013	0.195301502954839	"1961"	"Côte d'Ivoire"
"35"	-0.0743015057992148	0.116903047996788	"1961"	"Cuba"
"36"	-0.26160636092249	-0.188613088892235	"1961"	"Cyprus"
"37"	-0.355198768980901	-0.123661821095597	"1961"	"Czechoslovakia"
"38"	-0.145261012794264	-0.648140551855731	"1961"	"Democratic People's Republic of Korea"
"39"	-0.438013430058019	-0.00561698148610391	"1961"	"Denmark"
"40"	-0.550495050222222	0.738114654858302	"1961"	"Djibouti"
"41"	-0.256560658499409	0.355184545342055	"1961"	"Dominica"
"42"	0.119565994507726	0.161867622809562	"1961"	"Dominican Republic"
"43"	0.0535376834467623	0.0445413106856921	"1961"	"Ecuador"
"44"	0.0404641173631323	-0.383321720725778	"1961"	"Egypt"
"45"	0.0849927612484409	-0.289593879983183	"1961"	"El Salvador"
"46"	0.388898639528858	-0.636624217969468	"1961"	"Ethiopia PDR"
"47"	0.00426258493407307	0.487266248009602	"1961"	"Fiji"
"48"	-0.576875497344281	-0.0186878649888602	"1961"	"Finland"
"49"	-0.268927437237712	-0.138177958524656	"1961"	"France"
"50"	-0.169167431996874	0.192903265600483	"1961"	"French Polynesia"
"51"	0.594962043258323	0.388696614919252	"1961"	"Gabon"
"52"	0.78830106352108	-0.191843404632311	"1961"	"Gambia"
"53"	-0.36991023580912	-0.0310962477363254	"1961"	"Germany"
"54"	0.541460399203686	0.112279727822739	"1961"	"Ghana"
"55"	-0.315395354737355	-0.276095185564667	"1961"	"Greece"
"56"	-0.197568386443903	0.306290988713095	"1961"	"Grenada"
"57"	0.0490763524166863	-0.342246213261645	"1961"	"Guatemala"
"58"	0.822820802715569	0.273051441890218	"1961"	"Guinea"
"59"	0.681008523591646	0.327118241629584	"1961"	"Guinea-Bissau"
"60"	-0.216112422272929	0.24163289221756	"1961"	"Guyana"
"61"	0.28900700808071	0.174199213126271	"1961"	"Haiti"
"62"	0.315337146996798	0.231961380286933	"1961"	"Honduras"
"63"	-0.485311462917657	-0.155899995148392	"1961"	"Hungary"
"64"	-0.554661103400688	0.0459444016541512	"1961"	"Iceland"
"65"	0.253875656372873	-0.0871562201574982	"1961"	"India"
"66"	0.385687309067905	0.453956150368371	"1961"	"Indonesia"
"67"	-0.262376318519578	-0.337262996644452	"1961"	"Iran (Islamic Republic of)"
"68"	-0.519916189257325	-0.0631824264686343	"1961"	"Ireland"
"69"	-0.21428728873877	-0.118516222060895	"1961"	"Israel"
"70"	-0.297443092692418	-0.166575829279694	"1961"	"Italy"
"71"	-0.168408423016743	0.238456895179124	"1961"	"Jamaica"
"72"	-0.0985265144751932	-0.0873127235722302	"1961"	"Japan"
"73"	-0.272765260611117	-0.287848962514023	"1961"	"Jordan"
"74"	0.469175166833099	-0.170202150229377	"1961"	"Kenya"
"75"	-0.172100383069413	0.920543716321171	"1961"	"Kiribati"
"76"	-0.391780922175763	0.14628158552206	"1961"	"Kuwait"
"77"	0.250017249925283	0.543301253055197	"1961"	"Lao People's Democratic Republic"
"78"	-0.26111082814148	-0.21133770631015	"1961"	"Lebanon"
"79"	0.111391269949177	-0.871209362917801	"1961"	"Lesotho"
"80"	0.450293934803223	0.407592139583752	"1961"	"Liberia"
