"","MDS1","MDS2","group","Country","meanMDS1","meanMDS2","DistMDS1","DistMDS2","PyDist","Year"
"1",-0.394110589572712,-0.429654925680511,"1961","Albania",0.0637534700194313,0.0197024803567448,0.457864059592143,0.449357406037256,0.641530650418769,"1961"
"2",-0.349350018604489,-0.217536498505414,"1961","Algeria",0.0637534700194313,0.0197024803567448,0.41310348862392,0.237238978862159,0.47637886750444,"1961"
"3",0.53529707521083,-0.0455313498322237,"1961","Angola",0.0637534700194313,0.0197024803567448,0.471543605191399,0.0652338301889685,0.476034477950941,"1961"
"4",-0.333519906484272,0.502457478307534,"1961","Antigua and Barbuda",0.0637534700194313,0.0197024803567448,0.397273376503704,0.482754997950789,0.62520278608234,"1961"
"5",-0.316652720117892,-0.113749754473583,"1961","Argentina",0.0637534700194313,0.0197024803567448,0.380406190137323,0.133452234830327,0.403135670061584,"1961"
"6",-0.304853875214287,-0.000413325881876248,"1961","Australia",0.0637534700194313,0.0197024803567448,0.368607345233718,0.0201158062386211,0.369155821599604,"1961"
"7",-0.366412372364805,0.00291499519172868,"1961","Austria",0.0637534700194313,0.0197024803567448,0.430165842384237,0.0167874851650161,0.430493288696009,"1961"
"8",-0.255970980622528,0.17966441683656,"1961","Bahamas",0.0637534700194313,0.0197024803567448,0.319724450641959,0.159961936479815,0.357507406161991,"1961"
"9",0.248411625649465,0.342484079986078,"1961","Bangladesh",0.0637534700194313,0.0197024803567448,0.184658155630033,0.322781599629333,0.371869056927242,"1961"
"10",-0.0397796792630655,0.28440856644937,"1961","Barbados",0.0637534700194313,0.0197024803567448,0.103533149282497,0.264706086092625,0.284233047013939,"1961"
"11",-0.241031582113612,-0.0359375077367289,"1961","Belgium-Luxembourg",0.0637534700194313,0.0197024803567448,0.304785052133044,0.0556399880934737,0.309822104244975,"1961"
"12",-0.0736558139688695,0.421595267947402,"1961","Belize",0.0637534700194313,0.0197024803567448,0.137409283988301,0.401892787590657,0.424734180451216,"1961"
"13",0.604190671769401,-0.0620650368809415,"1961","Benin",0.0637534700194313,0.0197024803567448,0.54043720174997,0.0817675172376864,0.546587866596537,"1961"
"14",-0.370491423353303,0.170675051038224,"1961","Bermuda",0.0637534700194313,0.0197024803567448,0.434244893372734,0.150972570681479,0.459740518682519,"1961"
"15",-0.0817798451674183,-0.0450079975170972,"1961","Bolivia (Plurinational State of)",0.0637534700194313,0.0197024803567448,0.14553331518685,0.064710477873842,0.159271440553339,"1961"
"16",0.376545770597287,-0.519261473164763,"1961","Botswana",0.0637534700194313,0.0197024803567448,0.312792300577856,0.538963953521508,0.623154207637501,"1961"
"17",0.0491486796760421,-0.0154865603196267,"1961","Brazil",0.0637534700194313,0.0197024803567448,0.0146047903433892,0.0351890406763715,0.0380994551758641,"1961"
"18",0.147198600428524,0.221932696913166,"1961","Brunei Darussalam",0.0637534700194313,0.0197024803567448,0.0834451304090923,0.202230216556421,0.218769628324974,"1961"
"19",-0.442687488394767,-0.242011905090412,"1961","Bulgaria",0.0637534700194313,0.0197024803567448,0.506440958414198,0.261714385447157,0.570067420494694,"1961"
"20",0.736048058938352,-0.344407070772546,"1961","Burkina Faso",0.0637534700194313,0.0197024803567448,0.672294588918921,0.364109551129291,0.76456247587312,"1961"
"21",0.880082564885529,0.0443468364194278,"1961","Burundi",0.0637534700194313,0.0197024803567448,0.816329094866098,0.024644356062683,0.816701007352536,"1961"
"22",0.336785232913875,0.382405065264517,"1961","Cambodia",0.0637534700194313,0.0197024803567448,0.273031762894443,0.362702584907772,0.453981837354786,"1961"
"23",0.514019784933751,-0.137059319901582,"1961","Cameroon",0.0637534700194313,0.0197024803567448,0.45026631491432,0.156761800258327,0.476774597023324,"1961"
"24",-0.302790635345011,-0.0173871456374714,"1961","Canada",0.0637534700194313,0.0197024803567448,0.366544105364443,0.0370896259942162,0.368415826931757,"1961"
"25",0.247216997418166,0.358393157043229,"1961","Cape Verde",0.0637534700194313,0.0197024803567448,0.183463527398735,0.338690676686484,0.385188577660261,"1961"
"26",0.789338114081169,-0.119274346183635,"1961","Central African Republic",0.0637534700194313,0.0197024803567448,0.725584644061738,0.13897682654038,0.738774413480484,"1961"
"27",0.692883706554494,-0.427760321651006,"1961","Chad",0.0637534700194313,0.0197024803567448,0.629130236535063,0.447462802007751,0.772028376229327,"1961"
"28",-0.379299863590537,-0.124829080989293,"1961","Chile",0.0637534700194313,0.0197024803567448,0.443053333609969,0.144531561346038,0.46603178931059,"1961"
"29",0.0955035523680646,-0.337174468550133,"1961","China",0.0637534700194313,0.0197024803567448,0.0317500823486333,0.356876948906878,0.358286511594042,"1961"
"30",0.0650951294397499,0.0289744739454944,"1961","Colombia",0.0637534700194313,0.0197024803567448,0.00134165942031857,0.00927199358874963,0.00936855992722167,"1961"
"31",0.67922728760367,0.558003670555175,"1961","Comoros",0.0637534700194313,0.0197024803567448,0.615473817584239,0.53830119019843,0.817665085166759,"1961"
"32",0.498196988202422,0.174371556101728,"1961","Congo",0.0637534700194313,0.0197024803567448,0.43444351818299,0.154669075744983,0.461154739196099,"1961"
"33",0.0909524228310645,0.125201746499026,"1961","Costa Rica",0.0637534700194313,0.0197024803567448,0.0271989528116332,0.105499266142282,0.10894897058077,"1961"
"34",0.599890935414923,0.0768306570000515,"1961","Côte d'Ivoire",0.0637534700194313,0.0197024803567448,0.536137465395492,0.0571281766433067,0.539172523750322,"1961"
"35",-0.0574336995551084,0.0974271163484291,"1961","Cuba",0.0637534700194313,0.0197024803567448,0.12118716957454,0.0777246359916843,0.14397030634658,"1961"
