"","x"
"1",0.641530650418769
"2",0.47637886750444
"3",0.476034477950941
"4",0.62520278608234
"5",0.403135670061584
"6",0.369155821599604
"7",0.430493288696009
"8",0.357507406161991
"9",0.371869056927242
"10",0.284233047013939
"11",0.309822104244975
"12",0.424734180451216
"13",0.546587866596537
"14",0.459740518682519
"15",0.159271440553339
"16",0.623154207637501
"17",0.0380994551758641
"18",0.218769628324974
"19",0.570067420494694
"20",0.76456247587312
"21",0.816701007352536
"22",0.453981837354786
"23",0.476774597023324
"24",0.368415826931757
"25",0.385188577660261
"26",0.738774413480484
"27",0.772028376229327
"28",0.46603178931059
"29",0.358286511594042
"30",0.00936855992722167
"31",0.817665085166759
"32",0.461154739196099
"33",0.10894897058077
"34",0.539172523750322
"35",0.14397030634658
"36",0.389051233630261
"37",0.423191206498152
"38",0.615607675513724
"39",0.487949172071314
"40",0.802266990045119
"41",0.414523962872135
"42",0.111704653060706
"43",0.0410252018136651
"44",0.365508043804932
"45",0.276171443255299
"46",0.66508014854528
"47",0.401466261999847
"48",0.588567727865305
"49",0.356141587117904
"50",0.240452507581297
"51",0.542128523216475
"52",0.667309291246124
"53",0.436341821120459
"54",0.407794586798131
"55",0.444575318129432
"56",0.351844968230815
"57",0.317653826476341
"58",0.698094574365656
"59",0.602570468133888
"60",0.295006697729315
"61",0.224119544989802
"62",0.271598671971723
"63",0.524427156759173
"64",0.558638719171071
"65",0.190184455288136
"66",0.472518538540639
"67",0.417001497846607
"68",0.53893401526249
"69",0.311753630311304
"70",0.378736277259288
"71",0.274287102924273
"72",0.186915493227599
"73",0.419087773555977
"74",0.404121499474288
"75",0.798917382039491
"76",0.419740180886124
"77",0.472843995113805
"78",0.387594625076122
"79",0.7864305613613
"80",0.477620333388736
"81",0.601639845721399
"82",0.204538013608899
"83",0.602085117744809
"84",0.150395749917435
"85",0.788056783501552
"86",0.658696868715106
"87",0.306279079538679
"88",0.759904097490399
"89",0.19987473754741
"90",0.154529598130722
"91",0.832741725770346
"92",0.345932511195262
"93",0.406624062285442
"94",0.473164569069483
"95",0.868484061712019
"96",0.670713368576118
"97",0.38156785269057
"98",0.386992947551456
"99",0.509084855381613
"100",0.40967080767002
"101",0.783175000666571
"102",0.595401025343438
"103",0.448053349983965
"104",0.309221467643336
"105",0.131733250553153
"106",0.128734139274491
"107",0.2426292468187
"108",0.240135301062082
"109",0.630209888648692
"110",0.388562301598061
"111",0.67573501616234
"112",0.56221123371433
"113",1.01794929095417
"114",0.380017542959006
"115",0.459861621815569
"116",0.298835683072528
"117",0.729490199335435
"118",0.450410198864266
"119",0.562712978526347
"120",0.333635496567939
"121",0.285295449747026
"122",0.382390855097645
"123",0.682445270607899
"124",0.211266599010466
"125",0.393822521400026
"126",0.324294330720737
"127",0.511152909379425
"128",0.243425470207561
"129",0.660399497091396
"130",0.471590668461928
"131",0.35749094356883
"132",0.463465596961829
"133",0.561949637217085
"134",0.573008381197335
"135",0.548679672537123
"136",0.228688556927051
"137",0.435566935801498
"138",0.496517198431379
"139",0.611851203820934
"140",1.09915757374065
"141",0.32312191424771
"142",0.454852322794103
"143",0.316713962731975
"144",0.429960407624533
"145",0.63620603922254
"146",0.606858380984403
"147",0.101142964415896
"148",0.404294626582298
"149",0.703530659820965
"150",0.426354789585252
"151",0.527871802001486
"152",0.530414113189806
"153",0.610176123828256
"154",0.467715760997651
"155",0.433390907265854
"156",0.545327867509179
"157",0.391061025839199
"158",0.366245828455395
"159",0.435658203304863
"160",0.347099920717973
"161",0.39692767320053
"162",0.278383341365828
"163",0.311700577297861
"164",0.375964678054724
"165",0.533027965229614
"166",0.457228987818315
"167",0.14258132981524
"168",0.607336673327299
"169",0.0371022859293372
"170",0.203995265059051
"171",0.524796205256081
"172",0.744921681421559
"173",0.803303925598581
"174",0.48621922899707
"175",0.482659909253492
"176",0.367627679803814
"177",0.421097846255534
"178",0.73534181640197
"179",0.757091662452653
"180",0.46389998449555
"181",0.319716282219709
"182",0.0208651870675215
"183",0.814389770058696
"184",0.444501356588759
"185",0.110358950559853
"186",0.537310874517557
"187",0.152567490274811
"188",0.355532082079932
"189",0.453411204050632
"190",0.599463819274275
"191",0.473143973290298
"192",0.811861765857136
"193",0.425352900442893
"194",0.103330884617045
"195",0.0498908337314968
"196",0.367681486409636
"197",0.201691687229174
"198",0.654572382886842
"199",0.332562121968034
"200",0.545529130067717
"201",0.357424964468972
"202",0.232869705243918
"203",0.519368885528185
"204",0.686182519509069
"205",0.439656472764094
"206",0.408960332790714
"207",0.44684257166732
"208",0.35669905338417
"209",0.323167252532232
"210",0.638389658926991
"211",0.593591789318744
"212",0.322040743047968
"213",0.209664647671733
"214",0.18728777252694
"215",0.488102781348255
"216",0.537384381081087
"217",0.187634597963979
"218",0.452896100106458
"219",0.363101593746635
"220",0.486889211345116
"221",0.301784289913755
"222",0.346972764154621
"223",0.289175021252458
"224",0.173408337590708
"225",0.444523590863388
"226",0.397927770155338
"227",0.804346749651472
"228",0.43113108732756
"229",0.476337729165139
"230",0.348265747155744
"231",0.772617256117254
"232",0.442371879603209
"233",0.51372577139628
"234",0.176542032400294
"235",0.605104955508286
"236",0.13093927354738
"237",0.794607127214845
"238",0.603857393979197
"239",0.298015699829053
"240",0.741448694875614
"241",0.187112930579195
"242",0.133210536892573
"243",0.821085623367263
"244",0.313811420845404
"245",0.434102783205832
"246",0.426658650541876
"247",0.878271191838186
"248",0.677016223248349
"249",0.392845832339314
"250",0.39003962184291
"251",0.489382644672434
"252",0.148829793622387
"253",0.77538233693841
"254",0.585084696917449
"255",0.441243030418371
"256",0.33047085905161
"257",0.118510589621655
"258",0.131835778045615
"259",0.234178876902992
"260",0.228366447444758
"261",0.634315376040377
"262",0.378148567846743
"263",0.655915051894675
"264",0.560531367482954
"265",1.04815550944418
"266",0.385460059332216
"267",0.440035852506856
"268",0.309678430318769
"269",0.739052245694095
"270",0.415661944687511
"271",0.564322086658852
"272",0.358607818346976
"273",0.24524625917638
"274",0.394444925464965
"275",0.704488672900249
"276",0.219004317282725
"277",0.367701746737206
"278",0.389341130986782
"279",0.535109742416682
"280",0.272147394193107
"281",0.661256075529437
"282",0.452380153401554
"283",0.369738232972381
"284",0.481779724856088
"285",0.509294886571068
"286",0.544959557541245
"287",0.555847833859925
"288",0.250682094782524
"289",0.430749475863215
"290",0.48884055603649
"291",0.613879035105705
"292",1.10178139263359
"293",0.324356765841509
"294",0.417887035506869
"295",0.30567635554769
"296",0.424080856918156
"297",0.605459043349479
"298",0.599448562235707
"299",0.100474359652636
"300",0.395949554805163
"301",0.657293538804664
"302",0.398174748677392
"303",0.516822142647729
"304",0.514404528276253
"305",0.599958203364808
"306",0.500004993946402
"307",0.43219613916444
"308",0.514114143805131
"309",0.392157571598858
"310",0.35451681924451
"311",0.413787990855149
"312",0.353956592386903
"313",0.356960080444493
"314",0.291499942059377
"315",0.309996176283974
"316",0.379879981766478
"317",0.532410191026379
"318",0.445177422624923
"319",0.150048074768272
"320",0.615343208649456
"321",0.0262336763701652
"322",0.148378894827536
"323",0.529664956753133
"324",0.744924477744905
"325",0.812898793262529
"326",0.47174899236774
"327",0.471502805024702
"328",0.363801026661863
"329",0.432129833523057
"330",0.708017783631771
"331",0.735282120670078
"332",0.462911218827152
"333",0.332654856039903
"334",0.0121828527006424
"335",0.802347319703231
"336",0.389241154261548
"337",0.082487306838874
"338",0.473486782048747
"339",0.147299836341014
"340",0.355472927344974
"341",0.447130198716137
"342",0.601668434157768
"343",0.474358444692386
"344",0.80956494411692
"345",0.427782694125559
"346",0.0879681280933474
"347",0.067768879574958
"348",0.377047817111118
"349",0.284963342795642
"350",0.632412364013245
"351",0.304622086792152
"352",0.520937173820661
"353",0.35549292025203
"354",0.245168128685266
"355",0.508973460316117
"356",0.727616736318273
"357",0.429561198662092
"358",0.468362512789662
"359",0.443467349812079
"360",0.323054945231164
"361",0.341607084995463
"362",0.626843510875938
"363",0.535437376748933
"364",0.309199892299943
"365",0.211033342089333
"366",0.24034379318395
"367",0.45395947799851
"368",0.54897360396587
"369",0.192703808597149
"370",0.421577311285253
"371",0.369079249574427
"372",0.478439002130357
"373",0.32228776379855
"374",0.359696173724355
"375",0.262264112764622
"376",0.155632361539987
"377",0.409004702063859
"378",0.356405384889193
"379",0.791148465457512
"380",0.408128423502046
"381",0.447221304862439
"382",0.349616336896907
"383",0.783794565582668
"384",0.46072808796455
"385",0.468350043957233
"386",0.177952459891906
"387",0.609646188931579
"388",0.106310944915106
"389",0.785415509399635
"390",0.678509214054419
"391",0.31736677164473
"392",0.762286226702842
"393",0.136575277508329
"394",0.141704443380325
"395",0.809634410619527
"396",0.334088964608973
"397",0.401117269959515
"398",0.402651512499825
"399",0.870805238306955
"400",0.664787100489005
"401",0.382584144835562
"402",0.274348663769839
"403",0.444719295533984
"404",0.316084654304304
"405",0.795526315931871
"406",0.600365275690994
"407",0.459520699271178
"408",0.33041641210481
"409",0.100367459759337
"410",0.139844843552464
"411",0.24008373007244
"412",0.220240494252848
"413",0.621437468922689
"414",0.384446181858476
"415",0.551829143214476
"416",0.539904241274954
"417",1.02980789155825
"418",0.37291232279153
"419",0.432850056123378
"420",0.31251393128842
"421",0.733511984428057
"422",0.403397708026339
"423",0.538016665185225
"424",0.395186033066744
"425",0.254529629034407
"426",0.405110536781248
"427",0.684748941285335
"428",0.221162820875377
"429",0.374042675699597
"430",0.33064095375763
"431",0.514845702006313
"432",0.281625273449004
"433",0.678029275278093
"434",0.450533572198503
"435",0.373338874884701
"436",0.466062074012424
"437",0.533547478077215
"438",0.567013412457543
"439",0.542688061805652
"440",0.231185887744812
"441",0.458347164142881
"442",0.486083052475759
"443",0.624302308363354
"444",1.09469695671398
"445",0.340056887784584
"446",0.415268896898132
"447",0.314612870080112
"448",0.410100877288166
"449",0.593294335093444
"450",0.59498646293816
"451",0.087813666188568
"452",0.364669794177811
"453",0.642286138931449
"454",0.42422389161377
"455",0.53377003507943
"456",0.501561533009409
"457",0.595746155667445
"458",0.492150964715386
"459",0.412133762928476
"460",0.545275493543235
"461",0.34303107541381
"462",0.361530040424655
"463",0.423041072047319
"464",0.359839010716267
"465",0.391709919009478
"466",0.257637371622307
"467",0.304810666832646
"468",0.37483344151499
"469",0.532964824276606
"470",0.463696163603214
"471",0.156815921568426
"472",0.595256936975094
"473",0.0366470685857517
"474",0.150514138944183
"475",0.500453658630705
"476",0.780551191481048
"477",0.825061021529551
"478",0.497669762067269
"479",0.477229721531872
"480",0.367069582885569
"481",0.365964463580692
"482",0.703368808636349
"483",0.723912004266263
"484",0.455738194892323
"485",0.293314768657264
"486",0.0139393443481672
"487",0.797239956621956
"488",0.4479986386413
"489",0.0880644669738319
"490",0.45774213701075
"491",0.141333254447319
"492",0.367773294358179
"493",0.4240370496116
"494",0.575284107835365
"495",0.468099619884191
"496",0.861349549590001
"497",0.425946510069609
"498",0.0821532782990177
"499",0.070454500899027
"500",0.366344816035466
"501",0.236523907315889
"502",0.613286963660584
"503",0.307523428985154
"504",0.528478723410655
"505",0.357531114197845
"506",0.2964041064764
"507",0.494162165082727
"508",0.783999206652805
"509",0.419722640042726
"510",0.476420622490894
"511",0.457466480217549
"512",0.349175022288264
"513",0.360693620321144
"514",0.637597713456011
"515",0.578187193188413
"516",0.30106693951661
"517",0.240006275410187
"518",0.198140859893458
"519",0.436334861980534
"520",0.515545576676764
"521",0.174177927733894
"522",0.442617010179685
"523",0.35207456466203
"524",0.458857153408149
"525",0.335103945279964
"526",0.36967807901025
"527",0.268341792217435
"528",0.150946104068283
"529",0.442144563245812
"530",0.363453061083187
"531",0.810904937676069
"532",0.383566543452248
"533",0.490807492353295
"534",0.365754903259539
"535",0.769677500066428
"536",0.462378220561416
"537",0.510372594579973
"538",0.203033734624546
"539",0.596941696359389
"540",0.128488750765207
"541",0.79667731408286
"542",0.679093482661869
"543",0.318616721347146
"544",0.766835656191616
"545",0.174275897526876
"546",0.135068677419381
"547",0.815388843250314
"548",0.294336681677947
"549",0.439070757082031
"550",0.355249449405409
"551",0.870669255194422
"552",0.672439339638534
"553",0.396740764955139
"554",0.315768473065779
"555",0.466013217891661
"556",0.200497078990535
