"","MDS1","MDS2","group","Country","ElementName"
"1",-0.471240449181984,0.474410262929885,1960,"Albania","Calories"
"2",-0.354650153968399,0.158904633837954,1960,"Algeria","Calories"
"3",0.424355254866111,0.242263170426885,1960,"Angola","Calories"
"4",-0.339391721131161,-0.299539888191884,1960,"Antigua and Barbuda","Calories"
"5",-0.30915368657902,0.198164207529687,1960,"Argentina","Calories"
"6",-0.336505302147845,0.0448131135192447,1960,"Australia","Calories"
"7",-0.371666207043735,0.0701807358285402,1960,"Austria","Calories"
"8",-0.293606179504066,-0.20189852478712,1960,"Bahamas","Calories"
"9",0.19142260604419,-0.249461313747633,1960,"Bangladesh","Calories"
"10",-0.137516149083866,-0.268872643640765,1960,"Barbados","Calories"
"11",-0.24775985777618,0.0734844186378024,1960,"Belgium-Luxembourg","Calories"
"12",-0.271300927479178,-0.324578915103331,1960,"Belize","Calories"
"13",0.642356638771543,0.136505650747821,1960,"Benin","Calories"
"14",-0.412137993836776,-0.234256221576282,1960,"Bermuda","Calories"
"15",-0.0812039291232584,0.0906056603978387,1960,"Bolivia (Plurinational State of)","Calories"
"16",0.334612771859488,0.557064674832452,1960,"Botswana","Calories"
"17",0.0304146374356997,0.0604869851345134,1960,"Brazil","Calories"
"18",0.0199292579808238,-0.20000276581114,1960,"Brunei Darussalam","Calories"
"19",-0.431128990880548,0.26816585267012,1960,"Bulgaria","Calories"
"20",0.79138600903737,0.215781505787577,1960,"Burkina Faso","Calories"
"21",0.799411110492071,0.277840162764049,1960,"Burundi","Calories"
"22",0.604159778129425,-0.08991468659171,1960,"Côte d'Ivoire","Calories"
"23",0.319264342165697,-0.415373032045063,1960,"Cambodia","Calories"
"24",0.595168210982697,0.14518761265589,1960,"Cameroon","Calories"
"25",-0.289688689514245,0.0718901427267472,1960,"Canada","Calories"
"26",0.296590466713272,-0.338759436330989,1960,"Cape Verde","Calories"
"27",0.856023599669982,0.124263613882799,1960,"Central African Republic","Calories"
"28",0.724647461583286,0.284927965756563,1960,"Chad","Calories"
"29",-0.416497416025566,0.174798656746126,1960,"Chile","Calories"
"30",0.123495015939931,0.375208531262583,1960,"China","Calories"
"31",-0.0118850879126928,0.0591564108030297,1960,"Colombia","Calories"
"32",0.576399752436565,-0.680957576953519,1960,"Comoros","Calories"
"33",0.450068302782597,-0.0645670488882747,1960,"Congo","Calories"
"34",0.0237985700478388,-0.0405730816658059,1960,"Costa Rica","Calories"
"35",-0.11134469910504,-0.128201025376033,1960,"Cuba","Calories"
"36",-0.269119543363774,0.167317929875877,1960,"Cyprus","Calories"
"37",-0.37225947193164,0.126730320898493,1960,"Czechoslovakia","Calories"
"38",-0.134761262935569,0.488567454034191,1960,"Democratic People's Republic of Korea","Calories"
"39",-0.423179683895838,0.041028378848462,1960,"Denmark","Calories"
"40",-0.177065919258795,-0.421868465603415,1960,"Djibouti","Calories"
"41",-0.210607006470166,-0.409089220777656,1960,"Dominica","Calories"
"42",0.0891473940262914,-0.0840129131713317,1960,"Dominican Republic","Calories"
"43",0.0201604833377373,0.0351568849202455,1960,"Ecuador","Calories"
"44",0.023551624869582,0.316816618653294,1960,"Egypt","Calories"
"45",-0.0531023684129085,0.115960965066534,1960,"El Salvador","Calories"
"46",0.356932049069727,0.506037112856372,1960,"Ethiopia PDR","Calories"
"47",0.0189621974991772,-0.356646446813567,1960,"Fiji","Calories"
"48",-0.499587906734728,0.00608104165663878,1960,"Finland","Calories"
"49",-0.284291068087308,0.147949216974678,1960,"France","Calories"
"50",-0.204731548145626,-0.171611356942267,1960,"French Polynesia","Calories"
"51",0.408558705043801,-0.146600657503106,1960,"Gabon","Calories"
"52",0.751604681135601,-0.0450461119198276,1960,"Gambia","Calories"
"53",-0.360286093638853,0.0422901690845417,1960,"Germany","Calories"
"54",0.586537015542572,-0.0742027168612496,1960,"Ghana","Calories"
"55",-0.307863433386401,0.234790081916077,1960,"Greece","Calories"
"56",-0.158505042346827,-0.324483632973662,1960,"Grenada","Calories"
"57",-0.0346943478261684,0.199531284227286,1960,"Guatemala","Calories"
"58",0.858515959802546,-0.216307779839319,1960,"Guinea","Calories"
"59",0.605764248763182,-0.278825702247784,1960,"Guinea-Bissau","Calories"
"60",-0.181864037630059,-0.244973622094406,1960,"Guyana","Calories"
"61",0.244939795263621,-0.0554832369119711,1960,"Haiti","Calories"
"62",0.0974522996875432,0.050670270896283,1960,"Honduras","Calories"
"63",-0.432546696811447,0.114122931685525,1960,"Hungary","Calories"
"64",-0.522257278996215,-0.0929312096991235,1960,"Iceland","Calories"
"65",0.263670885675375,0.0120944872664188,1960,"India","Calories"
"66",0.352805095112155,-0.40967372372252,1960,"Indonesia","Calories"
"67",-0.207787327973514,0.0870210115377219,1960,"Iran (Islamic Republic of)","Calories"
"68",-0.459575189072914,0.0790761922110313,1960,"Ireland","Calories"
"69",-0.219088138131175,0.136634191498838,1960,"Israel","Calories"
"70",-0.288248750803152,0.156515327664734,1960,"Italy","Calories"
"71",-0.123060901305576,-0.178733179334649,1960,"Jamaica","Calories"
"72",-0.0933864288121764,0.127253039960946,1960,"Japan","Calories"
"73",-0.218608143717216,0.0890466641558401,1960,"Jordan","Calories"
"74",0.353955615173798,0.265242053126076,1960,"Kenya","Calories"
"75",-0.0747556870615116,-0.913223699401905,1960,"Kiribati","Calories"
"76",-0.236255009263865,-0.0633229064086607,1960,"Kuwait","Calories"
"77",0.207468206679563,-0.370194784091333,1960,"Lao People's Democratic Republic","Calories"
"78",-0.223736403773378,0.0867175884998813,1960,"Lebanon","Calories"
